country_iso,country,WASTE_ID,catchment_id,WWTP_NAME,urban_zone_id,urban_zone_type,LAT_WWTP_deg,LON_WWTP_deg,POP_SERVED_people,WASTE_DIS_m3_day,per_capita_l_day,per_capita_water_L_person_day,building_count,positive_flow_building_count,zero_flow_building_count,assigned_population_people,ratio,average_assigned_population_per_building,sum_Lb_m,sum_Qb_m3_day,sum_Lb_over_Qb_day_per_m2,average_Lb_m,average_Qb_m3_day,max_Lb_m,min_positive_Qb_m3_day,catchment_status,schema_version,method_version
LCA,Saint Lucia,53852,53852,,DUC:DUC_405,dense_urban_cluster,14.074,-60.933,1567,1294.547,826.1308232291002,826.1308232291002,9972,9972,0,12741.58848811212,8.13119877990563,1.27773651104213,19225489.042770784,10526.218986930488,97234246.58796616,1927.9471563147597,1.0555775157371126,4341.746418561925,0.0023786585244348966,assigned,1.0,ghsl2025-capacitated-building-v1
LSO,Lesotho,53488,53488,,DUC:DUC_117,dense_urban_cluster,-29.805,27.247,671,77.191,115.0387481371088,115.0387481371088,17778,17778,0,30328.744604451047,45.199321318108865,1.7059705593683794,39441716.89097806,3488.9808118661467,904498945.3555281,2218.568843006978,0.1962527175085019,4227.630851815785,0.0011270745146839346,assigned,1.0,ghsl2025-capacitated-building-v1
LSO,Lesotho,53490,53490,,DUC:DUC_984,dense_urban_cluster,-29.45,27.73,1246,143.331,115.03290529695025,115.03290529695025,2503,2503,0,6519.815505848835,5.232596714164393,2.6048004418093624,2296691.118660449,749.9933196378983,35413358.30282841,917.5753570357367,0.29963776254011115,2301.325546106601,0.002753404753063873,assigned,1.0,ghsl2025-capacitated-building-v1
LSO,Lesotho,53491,53491,,DUC:DUC_984,dense_urban_cluster,-29.434,27.715,1633,187.752,114.9736680955297,114.9736680955297,3917,3917,0,8539.81209179582,5.229523632453044,2.1801920070962013,5728447.66051394,981.8535210403213,72615858.93135583,1462.4579169042481,0.2506646722084047,3054.2243992415542,0.0022147211048852544,assigned,1.0,ghsl2025-capacitated-building-v1
LSO,Lesotho,53493,53493,,UC:107_2025,urban_centre,-29.341,27.458,895,102.948,115.02569832402234,115.02569832402234,23232,23232,0,41809.76849861,46.71482513811173,1.7996629002500861,55770027.01931757,4809.19781831835,955479232.5158117,2400.5693448397715,0.20700748184910253,8282.21856462516,0.0010482113241759477,assigned,1.0,ghsl2025-capacitated-building-v1
LSO,Lesotho,53494,53494,,UC:107_2025,urban_centre,-29.33,27.451,99,11.42,115.35353535353535,115.35353535353535,2685,2685,0,4623.795643824843,46.70500650328124,1.7220840386684704,2577913.9323252635,533.371174267472,42771676.469599225,960.116920791532,0.19864848203630245,2351.970467267303,0.006332946525510001,assigned,1.0,ghsl2025-capacitated-building-v1
LSO,Lesotho,53495,53495,,UC:107_2025,urban_centre,-29.326,27.463,814,93.636,115.03194103194103,115.03194103194103,20651,20651,0,38013.56734596788,46.699714184235724,1.840761577936559,98188177.8925233,4372.774437355103,1486317282.769581,4754.645193575289,0.2117463772870613,10287.409074495528,0.0010712564821087037,assigned,1.0,ghsl2025-capacitated-building-v1
LSO,Lesotho,53496,53496,,UC:107_2025,urban_centre,-29.3,27.482,1479,170.131,115.03110209601081,115.03110209601081,31432,31432,0,69075.83965326325,46.704421672253716,2.1976278841073826,128440629.41347437,7945.869963522257,1913715734.406411,4086.301521171875,0.25279555750579846,9597.20827887747,0.0010470300697616095,assigned,1.0,ghsl2025-capacitated-building-v1
LSO,Lesotho,53497,53497,,DUC:DUC_2508,dense_urban_cluster,-29.287,29.075,870,100.023,114.96896551724137,114.96896551724137,9314,9314,0,17907.90684669889,20.583800973217116,1.9226870138177894,21882020.643191557,2058.8535247440955,334687916.5438308,2349.3687613476013,0.22104933699206522,4582.116725995458,0.0017001610520777518,assigned,1.0,ghsl2025-capacitated-building-v1
LSO,Lesotho,53498,53498,,UC:107_2025,urban_centre,-29.285,27.509,4451,511.899,115.00763873286901,115.00763873286901,109200,109200,0,207884.04866174055,46.70502104285342,1.9037000793199685,636996933.8181082,23908.25356681558,9781694355.520678,5833.30525474458,0.21894005097816466,13493.774151186126,0.0010532238980643543,assigned,1.0,ghsl2025-capacitated-building-v1
LSO,Lesotho,53499,53499,,DUC:DUC_1143,dense_urban_cluster,-29.136,27.771,3106,357.21,115.0064391500322,115.0064391500322,17967,17967,0,28146.91189506646,9.062109431766407,1.5665894080851817,42855031.34781872,3237.076110121267,667219764.002299,2385.207956131726,0.1801678694340328,5056.411739222044,0.0017686783015391063,assigned,1.0,ghsl2025-capacitated-building-v1
LSO,Lesotho,53501,53501,,DUC:DUC_2068,dense_urban_cluster,-28.752,28.263,3076,353.785,115.01462938881664,115.01462938881664,21026,21026,0,42433.32904568079,13.79497043097555,2.018136071800665,53699629.68770379,4880.453613922695,753108869.2572006,2553.963173580509,0.23211517235435628,5966.772469939985,0.001014423752530913,assigned,1.0,ghsl2025-capacitated-building-v1
LTU,Lithuania,13,13,Jonavos aglomeracija,DUC:DUC_1904,dense_urban_cluster,55.066,24.254,26100,6459.984,247.5089655172414,247.5089655172414,7902,7902,0,26942.01067024265,1.0322609452200249,3.4095179284032713,15956063.988381103,6668.389189946231,244751852.4093212,2019.2437342927237,0.8438862553715808,4586.515961611945,0.0011224940999435677,assigned,1.0,ghsl2025-capacitated-building-v1
LTU,Lithuania,19,19,Kauno m aglomeracija,UC:415_2025,urban_centre,54.905,23.851,246500,68005.26,275.88340770791075,275.88340770791075,62190,62190,0,285724.2376539744,1.1591246963650077,4.594375906962123,376653971.8186463,78826.57634872301,2914593254.163986,6056.503807985951,1.2675120815038272,12437.54612595244,0.0010542039419048597,assigned,1.0,ghsl2025-capacitated-building-v1
LTU,Lithuania,21,21,Kedainiu aglomeracija,DUC:DUC_1599,dense_urban_cluster,55.265,23.95,38600,7309.932,189.37647668393782,189.37647668393782,6260,6260,0,14070.081106238864,0.36450987321862344,2.247616790134004,18692488.25278249,2664.5423865567536,221188943.65752384,2986.0204876649345,0.4256457486512386,5218.6261062425,0.0010149960053535154,assigned,1.0,ghsl2025-capacitated-building-v1
LUX,Luxembourg,14362,14362,Beggen,UC:59_2025,urban_centre,49.65,6.133,131990,34662.584,262.61522842639596,262.61522842639596,15889,15889,0,96675.74379145482,0.732447486866087,6.084444822924969,50886389.153953366,25388.522539084614,142133475.15277532,3202.6174808958,1.5978678670202413,7088.437220201315,0.0023461853456353825,assigned,1.0,ghsl2025-capacitated-building-v1
LUX,Luxembourg,14363,14363,Bettembourg,DUC:DUC_1099,dense_urban_cluster,49.523,6.118,69907,21192.458,303.15215929735217,303.15215929735217,2668,2668,0,13641.80472623344,0.19514218499196703,5.113120212231425,5755842.289273744,4135.542559470491,19139739.380445316,2157.3621773889595,1.5500534330848916,4431.796819215373,0.0027304504408764045,assigned,1.0,ghsl2025-capacitated-building-v1
LUX,Luxembourg,14368,14368,Bonnevoie,UC:59_2025,urban_centre,49.604,6.144,49020,5977.576,121.94157486740106,121.94157486740106,9182,9182,0,49047.11444714171,1.0005531302966484,5.341659164358713,12596852.932943936,5980.882378386103,81043643.27780484,1371.907311363966,0.6513703309067853,4354.229031293014,0.002168354662175436,assigned,1.0,ghsl2025-capacitated-building-v1
LUX,Luxembourg,14373,14373,Esch_Schifflange,DUC:DUC_435,dense_urban_cluster,49.514,6.017,75675,18449.167,243.79474066732737,243.79474066732737,16388,16388,0,63035.07391510393,0.8329709139756053,3.846416519105683,59018073.224260256,15367.619498078553,303892232.2989302,3601.298097648295,0.9377361177738927,7400.235920682447,0.001335518419661718,assigned,1.0,ghsl2025-capacitated-building-v1
LUX,Luxembourg,14375,14375,Hesperange,UC:59_2025,urban_centre,49.586,6.148,16476,5380.584,326.571012381646,326.571012381646,3027,3027,0,16476.564833089375,1.0000342821734265,5.4431994823552605,3602296.7685655253,5380.768458113838,9488353.044827178,1190.055093678733,1.7775911655480139,3883.146078176147,0.006155263037238905,assigned,1.0,ghsl2025-capacitated-building-v1
LUX,Luxembourg,14380,14380,Mamer,UC:59_2025,urban_centre,49.625,6.041,16265,4434.918,272.66633876421764,272.66633876421764,4038,4038,0,16298.55761266716,1.0020631793831638,4.0362946044247545,7300836.638638459,4444.068031383618,21546781.80363884,1808.032847607345,1.100561671962263,3927.7316790557884,0.007010415756241926,assigned,1.0,ghsl2025-capacitated-building-v1
LUX,Luxembourg,14384,14384,Petange,DUC:DUC_67,dense_urban_cluster,49.558,5.855,60901,19607.167,321.95147862925074,321.95147862925074,7284,7284,0,23897.262720975883,0.39239524344388244,3.280788402110912,12227171.440573063,7693.7590682098635,47975440.011004865,1678.6341900841658,1.0562546771293058,3392.020599913445,0.003997286494802584,assigned,1.0,ghsl2025-capacitated-building-v1
LUX,Luxembourg,16319,16319,BETTEMBOURG luxembourg,DUC:DUC_1099,dense_urban_cluster,49.523,6.118,2590,315.829,121.94169884169884,121.94169884169884,1368,1368,0,2589.9770376818637,0.9999911342401019,1.8932580684808946,2391227.6017488083,315.82619993591635,27469586.001289237,1747.9733930912341,0.23086710521631312,4388.613738964917,0.004612768485704543,assigned,1.0,ghsl2025-capacitated-building-v1
LVA,Latvia,11930,11930,Daugavpils udens,UC:420_2025,urban_centre,55.877,26.506,92806,11614.868,125.1521237851001,125.1521237851001,19162,19162,0,61287.25090710884,0.6603802653611711,3.1983744341461664,49144419.06070257,7670.229611975018,1146297175.3688698,2564.681090737009,0.4002833530933628,5915.88871614834,0.0010070628363244266,assigned,1.0,ghsl2025-capacitated-building-v1
LVA,Latvia,11932,11932,SIA Jelgavas udens Lapsakalna iela 22 Jelgava,DUC:DUC_639,dense_urban_cluster,56.667,23.716,67559,9137.94,135.25866279844286,135.25866279844286,13888,13888,0,41882.15252726182,0.6199344650936488,3.015707987274036,39858209.60703722,5664.923945957845,754290936.81211,2869.9747700919656,0.4079006297492688,5542.770173979345,0.0010232175586851583,assigned,1.0,ghsl2025-capacitated-building-v1
LVA,Latvia,11936,11936,SIA Jekabpils udens,DUC:DUC_1134,dense_urban_cluster,56.512,25.841,16236,4819.337,296.83031534860805,296.83031534860805,9188,9188,0,17113.272594607624,1.0540325569479936,1.862567761711757,23877937.412162766,5079.738100904042,266681257.63830507,2598.817741854894,0.5528665760670485,5153.688873687888,0.0010282028698675781,assigned,1.0,ghsl2025-capacitated-building-v1
LVA,Latvia,11937,11937,SIA Valmieras udens,DUC:DUC_971,dense_urban_cluster,57.523,25.398,28584,3870.422,135.40519171564512,135.40519171564512,8453,8453,0,22982.821784465934,0.8040449826639355,2.718895277944627,22761153.094518006,3111.9933898921313,372021598.87880445,2692.671607064711,0.3681525363648564,6162.007337902663,0.0011929193665158766,assigned,1.0,ghsl2025-capacitated-building-v1
MAC,Macao,55506,55506,,UC:11494_2025,urban_centre,22.131,113.553,45895,25328.318,551.8753241093801,551.8753241093801,1489,1489,0,73061.38775299593,1.5919247794530107,49.06741957890929,3009105.2566060866,40320.77704606566,7108739.536352885,2020.8900313002596,27.079098083321465,4089.420195817,0.008663908068568118,assigned,1.0,ghsl2025-capacitated-building-v1
MAC,Macao,55507,55507,,UC:11494_2025,urban_centre,22.156,113.572,2568,1417.02,551.7990654205607,551.7990654205607,131,131,0,4130.5595457660465,1.6084733433668406,31.530988898977455,91259.67462017814,2279.2388970176803,66065.57409509784,696.6387375586118,17.398770206241835,1495.2072552374786,0.07994493977799065,assigned,1.0,ghsl2025-capacitated-building-v1
MAC,Macao,55508,55508,,UC:11494_2025,urban_centre,22.161,113.571,47554,26243.743,551.8724607814274,551.8724607814274,507,507,0,76041.7301465952,1.5990606499262987,149.98368865206155,596935.2154087219,41965.33673807875,2079581.0948993776,1177.3870126404772,82.77186733348867,2033.8956294289965,0.0026715714496013394,assigned,1.0,ghsl2025-capacitated-building-v1
MAC,Macao,55509,55509,,UC:11460_2025,urban_centre,22.207,113.56,133044,73423.217,551.8716890652717,551.8716890652717,2370,2370,0,289041.2664484959,2.1725238751728444,121.95834027362696,3394979.8188340273,159513.69192449612,866583.7058793241,1432.4809362168892,67.30535524240342,2850.984139222578,0.019185759587796985,assigned,1.0,ghsl2025-capacitated-building-v1
MAC,Macao,55510,55510,,UC:11460_2025,urban_centre,22.213,113.535,126169,69629.389,551.8739864784535,551.8739864784535,6392,6392,0,274245.9888776131,2.173640029465345,42.90456647021482,12290864.719061214,151349.22715761387,5837441.930935456,1922.8511763237193,23.677914136047228,3709.9759017926044,0.00736648873790838,assigned,1.0,ghsl2025-capacitated-building-v1
MAR,Morocco,9743,9743,MELILLA,UC:3978_2025,urban_centre,35.272,-2.929,100000,27000.0,270.0,270.0,3563,3563,0,1496.7283282240335,0.014967283282240335,0.42007530963346434,11379218.713258237,404.1166486204894,513052328.1336639,3193.7184151721126,0.11342033360103547,5911.023637933777,0.0010337005369923868,assigned,1.0,ghsl2025-capacitated-building-v1
MAR,Morocco,53954,53954,,DUC:DUC_3452,dense_urban_cluster,30.231,-9.375,116183,4648.36,40.00895139564308,40.00895139564308,4874,4874,0,63017.33351258816,0.5423971967722314,12.929284676361952,9242148.85670488,2521.2574335881673,155733153.6754049,1896.2143735545505,0.5172871221969978,4040.395317915453,0.0010745898524421337,assigned,1.0,ghsl2025-capacitated-building-v1
MAR,Morocco,53956,53956,,UC:659_2025,urban_centre,30.371,-9.486,601775,24076.379,40.00893855676956,40.00893855676956,46363,46363,0,504239.9696328202,0.8379210994687719,10.875913328145725,408668263.7753877,20174.10596290689,9209660076.637413,8814.534516217409,0.43513374809453426,18131.304979896147,0.0010080008645219555,assigned,1.0,ghsl2025-capacitated-building-v1
MAR,Morocco,53957,53957,,DUC:DUC_1242,dense_urban_cluster,30.505,-9.683,111427,4458.064,40.008830893769016,40.008830893769016,2979,2979,0,37397.37415837478,0.3356221935291696,12.553667055513522,5797115.323172698,1496.2252185734253,94221007.50202851,1945.9937305044302,0.5022575423207202,4413.486996141847,0.0011374920846743946,assigned,1.0,ghsl2025-capacitated-building-v1
MAR,Morocco,53961,53961,,DUC:DUC_10942,dense_urban_cluster,31.531,-7.98,88000,3520.8,40.00909090909091,40.00909090909091,4177,4177,0,21647.16809620732,0.24599054654781044,5.1824678228889915,9214692.832264833,866.0835162855344,515029084.9230942,2206.0552626920835,0.20734582625940493,4260.544775949906,0.001031557566678428,assigned,1.0,ghsl2025-capacitated-building-v1
MAR,Morocco,53962,53962,,DUC:DUC_9972,dense_urban_cluster,31.652,-8.116,90630,3626.022,40.00906984442238,40.00906984442238,2346,2346,0,10964.30440544222,0.12097875323228754,4.673616541109216,3664731.6494923905,438.67162075284585,211978135.37204143,1562.1192026821784,0.1869870506192864,3014.620605563115,0.0010451684693075726,assigned,1.0,ghsl2025-capacitated-building-v1
MAR,Morocco,53966,53966,,DUC:DUC_15278,dense_urban_cluster,33.859,-6.995,299899,11998.648,40.00896301754924,40.00896301754924,404,404,0,5002.294822767652,0.016679931652881976,12.38191787813775,419342.7190149576,200.13662856698892,19750016.63501307,1037.9770272647465,0.49538769447274483,2316.643156509478,0.0012368761780347543,assigned,1.0,ghsl2025-capacitated-building-v1
MAR,Morocco,53967,53967,,DUC:DUC_15278,dense_urban_cluster,33.867,-7.011,67322,2693.475,40.008838121267935,40.008838121267935,3491,3491,0,12859.236380897784,0.1910109084830781,3.6835394961036334,8429954.955259262,514.4831067264594,557873266.4699522,2414.7679619762994,0.1473741354129073,5819.2531317798675,0.0010086527319568659,assigned,1.0,ghsl2025-capacitated-building-v1
MAR,Morocco,53970,53970,,UC:2739_2025,urban_centre,34.013,-6.84,1176345,47064.322,40.008944654841905,40.008944654841905,76027,76027,0,2188030.4143013284,1.8600244097618712,28.77964952321318,669485282.1560103,87540.78774889343,7294374286.648004,8805.888462730481,1.1514434049599935,17343.87855433104,0.0010114572144447444,assigned,1.0,ghsl2025-capacitated-building-v1
MAR,Morocco,53972,53972,,UC:4424_2025,urban_centre,34.061,-4.945,1006177,40256.093,40.00895766848179,40.00895766848179,53731,53731,0,797412.6058614644,0.7925172269505906,14.840829425498583,359432735.4995043,31903.647192224922,5802757172.472297,6689.485315730292,0.5937661162499288,14713.85673082682,0.0010126481421119506,assigned,1.0,ghsl2025-capacitated-building-v1
MAR,Morocco,53978,53978,,UC:4791_2025,urban_centre,34.919,-2.363,174025,6962.568,40.009010199683956,40.009010199683956,28409,28409,0,76311.41971789394,0.43850837361237716,2.68617056981569,100732145.28564993,3053.1443698455764,5798158100.33778,3545.782860560031,0.10747102572584662,6886.77222267282,0.0010022524590386998,assigned,1.0,ghsl2025-capacitated-building-v1
MAR,Morocco,53981,53981,,UC:4719_2025,urban_centre,35.133,-2.897,59194,2368.294,40.00902118457952,40.00902118457952,2221,2221,0,3034.4554376025058,0.051262888765795614,1.3662563879344916,6596550.443777057,121.40559188670113,776720277.826336,2970.081244384087,0.05466258076843815,5411.163757718995,0.0010018186519820092,assigned,1.0,ghsl2025-capacitated-building-v1
MAR,Morocco,53982,53982,,UC:4719_2025,urban_centre,35.162,-2.91,218386,8737.403,40.008988671434984,40.008988671434984,28683,28683,0,54168.595162392085,0.2480406031631702,1.888526136122166,135075385.80069622,2167.2307101996876,9158277076.303719,4709.248886124054,0.07555802078582044,10187.680447250812,0.0010011604957499154,assigned,1.0,ghsl2025-capacitated-building-v1
MAR,Morocco,53999,53999,,DUC:DUC_21730,dense_urban_cluster,35.717,-5.932,127554,5103.303,40.008960910673125,40.008960910673125,5122,5122,0,26101.207770379086,0.2046286887936018,5.095901556106811,14756600.600131217,1044.2822014064595,674836085.7776573,2881.0231550431895,0.20388172616291675,5154.026604038891,0.001091709199787719,assigned,1.0,ghsl2025-capacitated-building-v1
MAR,Morocco,54002,54002,,UC:3888_2025,urban_centre,35.79,-5.809,890142,35613.62,40.00891992513554,40.00891992513554,53296,53296,0,185017.33369861214,0.20785148178449298,3.4715050603912516,269323209.38828444,7402.343688709762,18033983587.71937,5053.3475192938395,0.13889116798089468,10657.400593576733,0.001001687104948476,assigned,1.0,ghsl2025-capacitated-building-v1
MCO,Monaco,17387,17387,BEAUSOLEIL,UC:4867_2025,urban_centre,43.721,7.426,7600,4259.243,560.4267105263158,560.4267105263158,1752,1752,0,38484.999887793325,5.063815774709648,21.966324136868337,3521429.2169694947,21568.021891721637,4065997.8202594146,2009.9481832017664,12.31051477837993,3628.931328437804,0.005290467773430182,assigned,1.0,ghsl2025-capacitated-building-v1
MDA,Moldova,56546,56546,,DUC:DUC_4179,dense_urban_cluster,45.877,28.638,11291,387.363,34.30723585156319,34.30723585156319,7086,7086,0,10004.316265247675,0.8860434208881122,1.4118425437831887,25890242.96114158,343.22043764548135,1812071081.2047684,3653.7176067092264,0.04843641513484072,6903.209239531798,0.0010667414257541185,assigned,1.0,ghsl2025-capacitated-building-v1
MDA,Moldova,56566,56566,,DUC:DUC_1762,dense_urban_cluster,46.479,28.271,6790,232.951,34.3079528718704,34.3079528718704,5209,5209,0,6320.096796630207,0.9307948154094561,1.2133032821328866,8702254.194604328,216.82958304444725,698582511.0415406,1670.6189661363655,0.04162595182270057,3614.9170390079453,0.0010017342242006355,assigned,1.0,ghsl2025-capacitated-building-v1
