Node,HRT,Total_Length,x_node,y_node
FMH7019673,3.0874120205520317,10455.0,836982.792,815002.343
FMH7048080,5.59448365214748,21243.0,838659.7219999998,809741.525
FLH7008460,3.8299471545583934,12913.0,839242.861,816999.341
FGJ7035064,2.030048342215511,7298.0,831962.1489999999,816316.5729999999
FGJ7036728,1.7330254502157612,5941.0,833273.594,816527.582
FGJ7013120,2.9159692192101914,9924.0,836976.9266,815899.8602
FGJ7013140,2.9421816380127317,9978.0,836845.767,815461.787
FMH7065600,2.9798577664046952,10078.0,836128.5374999999,815318.0886999998
FMH7065340,3.180856812317842,11130.0,835716.133,815138.75
FGJ7013640,3.966031487657127,13647.0,837988.5749999998,816578.365
FGJ7036781,1.9049538072600485,6542.0,833680.5159999998,816387.137
FLH7018500,2.073635380520269,7553.0,832487.402,816365.657
FLH7017301,3.910613326676563,13263.0,840977.583,815780.348
FGJ7036744,1.7989760897485654,6447.0,833420.934,816213.255
FGJ7013949,2.883786416794096,9769.0,836899.6792,815726.2637
FGJ7013950,2.9080843748409997,9799.0,836939.2469,815724.6668
FGJ7036771,1.8611173753030517,6412.0,832795.2759999998,816543.8569999998
FGJ7036707,1.9556347724577858,6676.0,833633.446,816341.937
FGJ7036708,1.9512064444640187,6672.0,833641.5039999998,816339.618
FMH7064908,2.17639015232181,7810.0,834016.105,815938.952
FLH7015900,3.601014511331903,13165.0,836015.213,814512.081
FMH7011364,3.229295015253154,11057.0,836013.763,815466.118
FGJ7036804,1.9866130084292624,6794.0,833585.581,816164.897
FGJ7036806,1.8395370594791662,6385.0,832860.632,816517.1729999998
FGJ7036805,1.8425819186961763,6388.0,832860.4499999998,816512.9699999999
FGJ7036772,1.8492297865136023,6371.0,832875.537,816540.8499999999
FGJ7014261,2.887178146179106,9805.0,836390.7739999999,815456.057
FGJ7015180,3.7835166957764788,12742.0,839417.745,817048.5259999998
FLH7019663,1.9942306809858479,6809.0,833758.681,816169.7709999998
FGJ7015200,1.994860180116507,6810.0,833759.929,816168.2909999999
FGJ7013223,3.9861072898953367,14037.0,840058.6189999998,816036.9449999998
FMH7066220,1.834378402395653,6629.0,833561.849,816095.2879999998
FGJ7036812,1.874076248017463,6532.0,832764.3399999999,816434.626
FMH7067763,1.8144913703668892,6232.0,833479.6609999998,816453.621
FGJ7036813,1.8154556658341139,6234.0,833478.067,816457.9129999998
FMH7060000,4.456133249489422,14908.0,843885.3669999999,814093.6139999998
FMH7060660,1.9899078544906004,7057.0,832404.513,816433.5849999998
FLH7013640,4.2089452212406275,15243.0,835263.718,811802.735
FGJ7036720,1.910321929139417,6579.0,833689.101,816368.172
FGJ7036685,1.9037154022880503,6534.0,833669.7319999998,816387.915
FMH7049240,2.0231847287450124,7228.0,832161.0803999999,816341.5681
FLH7008820,2.3498605642095125,8310.0,831349.988,815915.115
FGJ7036308,3.251079587668295,11596.0,834482.954,815476.0649999998
FGJ7036310,2.141502147003783,7860.0,833971.429,815585.0459999999
FGJ7036296,3.2185132901820164,11209.0,834827.061,815796.751
FMH7050524,5.199758734883702,19259.0,837981.8789999998,811166.359
FGJ7036281,2.0217131684236027,7067.0,833904.4941,816201.7471
FGJ7036284,2.0217131684236027,7067.0,833904.2314,816201.3785
FGJ7036282,2.0217131684236027,7067.0,833904.4196999999,816201.6428999999
FGJ7036286,3.5997397161195774,11511.0,834356.834,815962.2389999998
FMH7048800,2.040218464637666,7243.0,834418.635,815831.067
FLH7008780,2.783605432791551,9237.0,830464.5409999999,814842.895
FLH7009505,4.413567704545689,14637.0,843157.3229999999,814238.376
FLH7009506,3.8209316603467416,12693.0,839337.1119999998,817047.832
FGJ7013361,2.8538932281945466,9648.0,836196.3157,815785.4682999998
FMH7048135,2.8580703887048924,9656.0,836178.158,815777.187
FGJ7034818,3.3038819853689922,11204.0,835985.8249999998,815389.31
FGJ7034817,3.3033509792453786,11204.0,835985.087,815394.958
FTH7006121,2.0387709593409187,7220.0,831991.657,816478.199
FMH7058841,2.244301955440804,7832.0,831666.3279999999,816317.287
FMH7050001,3.297118800282972,11676.0,834824.386,815080.282
FMH7051639,4.574670277027744,18244.0,834855.167,814402.5189999999
FMH7051626,3.269488489081062,11141.0,836029.0825999998,815375.8451
FTH7006120,2.0387709593409187,7220.0,831992.672,816479.849
FGJ7036710,1.7756069276513982,6002.0,833186.3308,816542.7861
FLH7026221,3.011502113802426,10366.0,837296.165,815510.6949999998
FLH7015280,1.98900986773748,6769.0,833582.711,816268.214
FGJ7013721,3.2615761155952394,11556.0,835906.755,814840.881
FGJ7018240,1.9350365523897424,6640.0,832583.7994999998,816575.3808
FGJ7036807,1.8416509061834436,6376.0,832860.939,816524.211
FGJ7036822,1.988531565514828,6771.0,833587.957,816226.763
FGJ7036819,1.9880005593912145,6769.0,833591.7689999999,816227.1659999999
FGJ7036820,1.984892824125857,6762.0,833595.332,816220.995
FLH7019280,3.058909773513242,10478.0,837326.3129999998,815418.816
FLH7017260,1.9580916612668888,6700.0,833654.9449999998,816256.2809999998
FMH7061933,1.9643908697721981,6704.0,833664.4891,816262.9233
FGJ7020240,1.9572140130776652,6701.0,833644.7056,816249.9118999998
FLH7014340,2.018815572070878,7063.0,834163.529,815976.351
FMH7059800,5.284326882609147,19911.0,837630.194,813169.6879999998
FGJ7010126,3.2003872635660144,10718.0,835292.881,815713.677
FGJ7010128,3.054642512826736,10314.0,835557.6415,815841.7184
FGJ7010129,3.0688216654494473,10474.0,835758.903,815843.424
FGJ7036313,2.0240006962498964,7074.0,833903.9499,816194.4251
FGJ7036315,2.1236815190027043,7740.0,834044.7249999999,815685.402
FGJ7036637,2.018367296832415,6858.0,832699.8419999998,816449.579
FGJ7035062,2.2144692445321916,7873.0,831636.888,816204.2589999998
FGJ7036658,1.901443860847809,6484.0,832734.2739999999,816529.6709999999
FGJ7036657,1.8480159930040836,6393.0,833677.4159999999,816477.805
FLH7017781,3.8352460287037373,13496.0,842000.333,814873.908
FMH7067441,1.7884219886765698,6053.0,833366.903,816444.931
FMH7026210,1.7767465583873596,6034.0,833344.623,816453.5999999999
FGJ7035987,4.18803179855176,14166.0,837829.447,816112.1759999999
FGJ7035988,4.187324067994448,14162.0,837824.213,816109.181
FGJ7035966,4.18922760415162,14169.0,837827.452,816097.067
FGJ7035967,4.18922760415162,14169.0,837827.8349999998,816097.523
FGJ7035968,4.188888683903971,14168.0,837832.283,816097.931
FMH7062560,3.011502113802426,10365.0,837298.388,815512.762
FLH7019460,3.069898165503643,10684.0,835649.5679999999,815451.7709999998
FLH7018820,2.9768847277658015,10082.0,836530.2316,815252.4233
FMH7049326,1.9141097083981178,6916.0,833550.8950999998,815968.05
FLH7009380,2.728182318928921,9903.0,831632.9889999998,814334.3349999998
FLH7009260,3.0161557286824965,10414.0,837091.299,815372.532
FLH7009280,4.350741383816465,15749.0,838126.013,815192.8179999999
FGJ7035960,3.0467435683262702,10412.0,836635.204,814781.5629999998
FGJ7035961,4.04931121563867,13950.0,837813.1568999998,816322.9568
FGJ7036314,2.0230250061332478,7071.0,833900.4072,816197.1186
FMH7019381,4.047709570424433,13945.0,837820.077,816326.135
FLH7008380,3.390887961411045,11191.0,837206.3279999999,814522.435
FLH7008602,3.931158621892709,13663.0,834119.093,812088.373
FMH7051002,2.1119168717835746,7286.0,834100.8079999998,815957.768
FGJ7035983,4.188322772069707,14167.0,837828.7469999999,816114.7539999998
FGJ7035969,4.184979870873699,14157.0,837824.1239999998,816106.559
FGJ7035973,4.184979870873699,14157.0,837821.142,816102.3569999998
FGJ7035977,4.1906519095573,14172.0,837822.8419999998,816122.633
FGJ7035982,4.188322772069707,14166.0,837824.0209999998,816115.728
FGJ7035981,4.191154956315889,14172.0,837822.9,816121.462
FGJ7035993,3.730637828039186,12397.0,839067.4969999999,817043.283
FGJ7035991,3.750663385527966,12597.0,838763.615,817069.076
FGJ7008920,3.2716754191587785,12405.0,833896.059,815201.1929999999
FGJ7035970,4.184979870873699,14157.0,837824.729,816103.412
FGJ7035971,4.184979870873699,14157.0,837824.057,816102.542
FGJ7035975,4.182427775091927,14150.0,837817.3909999998,816102.7809999998
FGJ7035978,4.1906519095573,14174.0,837825.6119999998,816126.777
FGJ7035976,4.1906519095573,14173.0,837828.811,816123.81
FGJ7036336,1.9645705321550564,6817.0,833963.775,816068.7199999999
FLH7010105,1.8584641217025049,7151.0,833271.3,815808.632
FGJ7035072,2.0109138455502196,7190.0,832113.039,816350.38
FLH7010640,3.978874443016353,13498.0,840750.5799999998,816071.8739999998
FGJ7036669,1.9459138663806246,6664.0,833692.2219999998,816280.7739999999
FLH7026840,3.8722507785774956,13373.0,833432.9059999998,812517.268
FLH7019420,3.022996220933992,10139.0,836743.5849999998,815408.087
FGJ7013900,3.237279254073135,11423.0,835394.1289999998,815242.9649999999
FGJ7014200,2.8793670735264074,9813.0,836192.5359999998,815594.067
FGJ7014201,3.246048018296607,11406.0,836015.7859999998,815022.545
FGJ7014203,3.2483830888409067,11402.0,836037.946,815050.2929999998
FGJ7014540,3.1882399052901995,11169.0,835987.0359999998,815229.0089999998
FLH7019581,3.240449419074859,11320.0,835800.353,815149.392
FGJ7036816,1.8088767912676293,6259.0,833147.459,816331.094
FMH7067042,3.805687823306602,12517.0,838962.236,817014.164
FGJ7036274,1.9992297356177329,7010.0,833943.3776999998,816260.8064
FGJ7036276,1.9982236447861093,7007.0,833944.9464999998,816263.0886
FGJ7036275,1.9984891478479159,7008.0,833946.7659999998,816262.9392
FGJ7036277,1.9972938378391905,7004.0,833948.7587999998,816265.8327999999
FGJ7036279,1.9977199464233975,7003.0,833951.3671999999,816269.6191999998
FGJ7036455,1.8426439369768504,6624.0,833445.0,816163.0
FGJ7036461,1.8222108426564136,6605.0,833568.0,816126.0
FGJ7036465,1.8343782224560645,6710.0,833670.123,816107.236
FGJ7036469,2.035295499616679,6944.0,833731.339,816110.435
FGJ7036473,2.002543422699708,6870.0,833704.045,816167.382
FGJ7036475,2.0223715410150387,6918.0,833716.012,816129.6709999999
FLH7017920,4.597693661781262,17502.0,835667.806,813732.033
FMH7007843,2.398710074192302,8413.0,831238.5779999999,816069.424
FMH7008396,2.9731241091959797,9487.0,836821.8009999999,816026.9939999998
FTH7004940,1.8503466819003744,6708.0,833656.087,816086.5977
FMH7001394,1.9982366945649277,6873.0,833660.1509999998,816139.365
FMH7001398,2.028818477741471,6938.0,833705.126,816121.618
FLH7001060,2.420997138152732,8834.0,831485.223,815868.424
FMH7008870,2.9430067008964853,9913.0,836919.104,815871.405
FMH7005344,2.395402291201582,8658.0,831375.9969999999,815646.9649999999
FMH7005327,2.6850243448539106,8750.0,830817.9819999998,815890.544
FMH7001482,1.8820577752941616,6505.0,833511.5525,816175.4348
FLH7013141,2.0079018937328805,6868.0,833688.854,816198.365
FGJ7015280,3.263104164482799,11467.0,835427.659,815278.27
FGJ7015281,3.255127351639462,11452.0,835415.1729999998,815287.179
FMH7035229,4.401719323674387,15964.0,836361.8789999998,812184.057
FMH7031408,1.8750593647056444,7020.0,833758.6219999999,815861.076
FLH7026080,1.9736998900357257,7125.0,833855.935,815771.0579999998
FMH7031405,1.878247999328833,7037.0,833768.2149999999,815843.253
FLH7004305,1.98046489274746,7230.0,833911.356,815740.2369999998
FLH7026082,1.9702803848770758,7017.0,833830.3989999999,815883.072
FMH7035036,4.526595076682657,15148.0,842717.964,813919.185
FLH7004730,4.7260305531493065,15562.0,842384.1239999998,814060.086
FLH7015242,4.583324317337125,15201.0,842691.63,814043.432
FGJ7035884,3.355251237342806,11137.0,837118.9819999998,814493.057
FMH7029520,3.120734639664303,10713.0,836867.9066,814583.2027999999
FMH7035175,4.465176233679266,16440.0,836681.848,812368.856
FLH7004781,4.778475281870225,15729.0,842344.574,814029.0749999998
FMH7032573,4.309493447997028,14342.0,843418.927,814377.75
FLH7004041,3.1882390249246875,11368.0,837236.6219999999,814085.2519999999
FLH7003804,3.795133753433249,12811.0,833280.402,812293.216
FLH7014460,4.002257928962172,13988.0,840139.381,816184.0459999999
FLH7004563,2.0916735051546014,7472.0,834242.022,815676.012
FMH7001297,1.9016981547057994,7109.0,833528.354,815911.566
FMH7001442,1.8261539178108332,6599.0,833555.988,816118.452
FMH7001333,1.8693375352400112,6949.0,833635.354,815948.8229999999
FGJ7037010,2.8644536651588974,9726.0,836862.439,815763.079
FMH7006897,3.2421854549119984,11926.0,837311.726,813750.356
FMH7007287,3.523790185925229,12886.0,836168.356,814486.763
FMH7007914,2.3245561930275906,8253.0,831344.517,816013.185
FGJ7020641,1.8965761231062082,6887.0,833540.4880999998,816029.3843
FGJ7036487,1.9050709343526224,6898.0,833553.991,816027.243
FMH7030722,3.4131713577869647,11368.0,837314.6219999999,814314.929
FMH7029264,3.86066917715465,13112.0,833432.101,812255.696
FGJ7036186,2.1538760117971703,7755.0,834082.996,815763.025
FMH7035881,5.305012648797496,19521.0,838390.68,810950.716
FLH7019180,3.4073877373352772,11345.0,837095.06,814390.78
FMH7030555,3.3991152861906277,11325.0,837113.0,814397.365
FMH7030836,3.4359820448384717,11674.0,837379.875,814064.365
FLH7004029,3.185330682164349,11261.0,837143.354,814197.849
FMH7034173,4.800519469103259,15544.0,843117.895,814897.632
FTH7001064,4.6086412813719955,15301.0,842869.5969999998,814687.172
FGJ7004486,3.749141528489634,12601.0,833125.6189999998,812211.5729999999
FGJ7005560,2.1058236172771467,7523.0,834194.0,815653.0
