FEAT_NUM,Unnamed: 0,OID_,FR_PNT,TO_PNT,WIDTH,HEIGHT,SHAPE_DESC,US_IL,DS_IL,GEOMETRY_L,us_x,us_y,ds_x,ds_y,Assigned_Outfall,stay
FWD7014637,42487,42487,FMH7012132,FMH7012133,225,0,Circular,16.558840871517,15.615537775440433,7,836610.3299999998,815428.841,836612.4649999999,815422.555,SCISTW,True
FWD7012660,42488,42488,FLH7001471,FMH7010478,150,0,Circular,7.8000002,7.794285914285715,2,832076.1759999999,816263.299,832074.549,816261.5409999999,SCISTW,True
FWD7010636,42489,42489,FMH7008923,FMH7008926,150,0,Circular,2.41,2.05,5,837080.5729999999,815666.0,837075.7249999999,815666.086,SCISTW,True
FWD7010673,42490,42490,FMH7008962,FMH7054146,150,0,Circular,2.8251755093351663,2.810889795049452,5,836929.588,815777.5409999999,836924.456,815777.359,SCISTW,True
FWD7033307,42492,42492,FMH7029679,FMH7029680,150,0,Circular,31.39,29.04,14,833982.257,815914.3419999998,833990.7439999998,815925.658,SCISTW,True
FWD7033199,42494,42494,FMH7029557,FGJ7008583,150,0,Circular,35.87,36.04339591923626,7,833796.547,815944.567,833801.279,815949.4499999998,SCISTW,True
FWD7035141,42495,42495,FMH7031083,FMH7031045,225,0,Circular,57.71,56.27,37,835253.258,811618.199,835221.2419999999,811636.658,SCISTW,True
FWD7033847,42497,42497,FMH7030079,FMH7030080,225,0,Circular,20.47,20.45,5,833788.147,816136.968,833783.0409999999,816138.689,SCISTW,True
FWD7052204,42498,42498,FGJ7018520,FMH7022698,150,0,Circular,4.4000001,2.622,5,832808.9207999998,816525.9107,832812.518,816528.64,SCISTW,True
FWD7033727,42499,42499,FMH7030008,FMH7030006,400,0,Circular,10.96,10.91,9,833881.635,816132.0379999998,833876.452,816139.224,SCISTW,True
FWD7033737,42500,42500,FMH7029617,FMH7029618,150,0,Circular,22.38,22.27,4,833804.881,816103.9229999998,833807.0799999998,816100.365,SCISTW,True
FWD7033740,42501,42501,FGJ7036167,FMH7029618,150,0,Circular,22.3999996,22.34,4,833807.6659999999,816104.4059999998,833807.446,816100.365,SCISTW,True
FWD7033820,42503,42503,FMH7030069,FMH7029749,300,0,Circular,14.45,12.86,12,833882.017,816090.8349999998,833890.1389999999,816099.3519999998,SCISTW,True
FWD7033831,42504,42504,FMH7030071,FMH7029750,300,0,Circular,11.3,11.25,13,833907.839,816098.4329999998,833899.952,816109.24,SCISTW,True
FWD7033837,42505,42505,FMH7029796,FMH7030075,225,0,Circular,14.94,14.51,15,833823.312,816171.708,833834.616,816161.365,SCISTW,True
FWD7023129,42506,42506,FMH7020146,FMH7020071,300,0,Circular,54.69,54.04,6,831118.851,814696.14,831123.652,814698.969,SCISTW,True
FWD7022995,42507,42507,FMH7020043,FMH7020008,450,0,Circular,44.06,43.65,24,831141.1779999998,814916.7979999998,831117.577,814923.258,SCISTW,True
FWD7032041,42508,42508,FMH7028449,FMH7028456,600,0,Circular,2.08,2.04,28,834790.062,815857.52,834816.333,815847.827,SCISTW,True
FWD7032149,42509,42509,FMH7028536,FMH7028520,600,0,Circular,1.6,1.55,19,834959.542,815735.924,834952.9699999999,815718.449,SCISTW,True
FWD7032045,42511,42511,FMH7028452,FMH7028526,600,0,Circular,1.93,1.9,25,834861.5649999998,815826.9179999998,834883.561,815816.118,SCISTW,True
FWD7032092,42512,42512,FMH7028495,FMH7028494,600,0,Circular,1.37,1.27,35,835152.354,815611.0309999998,835187.354,815613.998,SCISTW,True
FWD7032099,42514,42514,FMH7050122,FMH7028503,800,0,Circular,1.29,1.187,22,835009.5649999998,815667.946,835030.158,815661.383,SCISTW,True
FWD7032114,42516,42516,FMH7028519,FMH7028518,600,0,Circular,1.48,1.42,29,834971.3989999999,815704.598,834994.354,815687.187,SCISTW,True
FWD7020346,42518,42518,FMH7017243,FMH7017242,300,0,Circular,14.61,13.42,17,837322.9529999999,811330.425,837321.047,811347.5749999998,SCISTW,True
FWD7020355,42519,42519,FMH7017251,FMH7017263,225,0,Circular,22.4,21.14,18,837337.6139999998,811238.2879999998,837344.9379999998,811254.976,SCISTW,True
FWD7020358,42520,42520,FMH7017254,FMH7017269,150,0,Circular,60.98,60.37,16,837496.084,811225.581,837499.886,811209.704,SCISTW,True
FWD7020369,42521,42521,FMH7022181,FMH7017243,150,0,Circular,10.444636332956048,14.783395919236261,11,837326.6659999999,811318.981,837323.1459999998,811329.598,SCISTW,True
FWD7032315,42522,42522,FMH7028776,FMH7028777,600,0,Circular,12.95,12.37,8,831927.1339999998,812467.6069999998,831919.6339999998,812465.711,SCISTW,True
FWD7032363,42523,42523,FMH7028820,FOF7000582,600,0,Circular,11.93749387581319,11.928922447241762,3,831889.758,812453.2879999998,831886.778,812452.348,SCISTW,True
FWD7027035,42524,42524,FMH7024491,FMH7024490,225,0,Circular,3.0,2.75,24,831508.282,813527.702,831526.9129999998,813543.5649999998,SCISTW,True
FWD7027038,42525,42525,FMH7024490,FMH7024489,225,0,Circular,2.75,2.5,25,831527.566,813544.2759999998,831541.9749999999,813564.4889999998,SCISTW,True
FWD7055661,42529,42529,FMH7048742,FMH7048743,800,0,Circular,0.86,0.81,18,834374.63,815958.459,834391.1729999998,815952.719,SCISTW,True
FWD7052142,42530,42530,FLH7002804,FMH7045982,100,0,Circular,67.1999969,65.77,2,833114.691,816094.003,833114.382,816096.007,SCISTW,True
FWD7052144,42531,42531,FMH7005555,FMH7045983,225,0,Circular,65.48,65.41,1,833099.368,816108.277,833099.9059999998,816109.608,SCISTW,True
FWD7052983,42532,42532,FMH7046641,FMH7049520,400,0,Circular,2.832,2.728,9,833367.775,816365.099,833375.9209999999,816369.319,SCISTW,True
FWD7053167,42533,42533,FMH7030797,FMH7046807,150,0,Circular,41.476604080763735,41.024815549821554,13,837473.797,814170.652,837475.986,814183.3419999998,SCISTW,True
FWD7053336,42534,42534,FGJ7036244,FMH7028320,100,0,Circular,3.7,2.66,2,834639.3839999998,815910.261,834639.0999999999,815908.591,SCISTW,True
FWD7054740,42535,42535,FMH7048042,FMH7036990,150,0,Circular,5.771790410539408,5.49,16,840759.8989999999,815972.152,840768.772,815959.382,SCISTW,True
FWD7035112,42536,42536,FMH7031063,FMH7031062,450,0,Circular,2.19,2.1,51,835098.51,811512.135,835062.8399999999,811548.2879999998,SCISTW,True
FWD7035114,42537,42537,FMH7031065,FMH7031067,400,0,Circular,2.37,2.32,24,835157.164,811448.7369999998,835140.8499999999,811466.2639999999,SCISTW,True
FWD7034743,42538,42538,FMH7030781,FMH7030774,400,0,Circular,51.94,48.15,28,837212.437,814146.555,837196.507,814170.164,SCISTW,True
FWD7033699,42539,42539,FMH7029867,FMH7029868,225,0,Circular,2.64,3.36,7,834010.354,816128.283,834015.52,816132.4159999999,SCISTW,True
FWD7033702,42540,42540,FMH7029870,FMH7029871,600,0,Circular,1.91,1.54,11,834029.8959999998,816143.9179999998,834038.5649999998,816150.853,SCISTW,True
FWD7033707,42541,42541,FMH7029987,FMH7029986,150,0,Circular,6.97,6.9,3,833988.8619999998,816094.4009999998,833990.0679999999,816096.728,SCISTW,True
FWD7033790,42542,42542,FMH7030040,FMH7029742,300,0,Circular,11.84,11.64,6,833927.143,816071.5159999998,833923.354,816076.632,SCISTW,True
FWD7033807,42543,42543,FMH7030051,FMH7030052,225,0,Circular,13.92,13.77,5,833949.1439999999,816040.414,833946.594,816044.16,SCISTW,True
FWD7033809,42544,42544,FMH7030053,FMH7029740,225,0,Circular,12.82,12.49,5,833938.302,816056.344,833935.2739999999,816060.7929999998,SCISTW,True
FWD7033885,42545,42545,FGJ7004675,FMH7053056,150,0,Circular,11.76,11.5,6,833950.109,816065.4329999998,833946.567,816070.307,SCISTW,True
FWD7033945,42546,42546,FMH7030100,FMH7056621,400,0,Circular,32.318,32.03,13,833943.5585,815913.7245,833931.2016999999,815917.6542,SCISTW,True
FWD7035531,42547,42547,FGJ7036179,FMH7031448,0,0,Circular,62.2000008,60.35,2,833887.0,815754.0,833887.816,815755.632,SCISTW,True
FWD7034604,42548,42548,FMH7030650,FMH7030651,300,0,Circular,121.45105615601102,121.4367704417253,5,836885.6629999998,814113.5649999998,836890.41,814112.409,SCISTW,True
FWD7035429,42549,42549,FMH7031339,FMH7083759,150,0,Circular,60.18,59.12559727949084,11,833885.6269999999,815758.209,833875.9161999999,815763.7968999998,SCISTW,True
FWD7029518,42550,42550,FMH7026432,FMH7026428,500,0,Circular,2.37,2.24,43,843610.6219999999,814202.035,843567.354,814205.968,SCISTW,True
FWD7032342,42551,42551,FMH7028802,FMH7028800,525,0,Circular,17.79,15.83,22,832046.7169999998,812317.321,832032.283,812333.679,SCISTW,True
FWD7027247,42552,42552,FMH7024667,FMH7024666,225,0,Circular,101.05,98.29,10,832261.5649999998,813056.2219999998,832252.1629999998,813053.42,SCISTW,True
FWD7027251,42553,42553,FMH7024671,FMH7024667,225,0,Circular,101.59,101.08,24,832285.4129999998,813062.331,832262.297,813056.43,SCISTW,True
FWD7027269,42554,42554,FMH7024698,FMH7024688,375,0,Circular,110.35,109.38,72,832415.424,812922.9834999999,832349.108,812952.136,SCISTW,True
FWD7027195,42555,42555,FMH7024619,FMH7024620,450,0,Circular,9.0,8.5,18,831660.282,812874.523,831662.6779999998,812892.3719999999,SCISTW,True
FWD7031155,42556,42556,FMH7027747,FMH7027647,225,0,Circular,52.54,52.51,9,832105.9889999998,816064.5159999998,832097.507,816068.5649999998,SCISTW,True
FWD7023121,42557,42557,FMH7020142,FMH7020131,225,0,Circular,5.48,4.89,18,830878.6069999998,814626.326,830867.414,814640.2149999999,SCISTW,True
FWD7033364,42558,42558,FMH7029747,FMH7029748,150,0,Circular,14.16,13.65,3,833884.5949999999,816100.164,833886.6979999999,816102.6979999999,SCISTW,True
FWD7031580,42559,42559,FMH7028103,FMH7029505,150,0,Circular,8.44,8.103395919236261,2,836917.354,814544.0,836919.496,814543.9869999998,SCISTW,True
FWD7001536,42560,42560,FMH7001324,FMH7001617,225,0,Circular,70.54,68.88339591923625,36,833426.653,816003.25,833397.261,816024.375,SCISTW,True
FWD7012799,42561,42561,FMH7010734,FMH7010616,225,0,Circular,3.14,2.48,38,831954.3129999998,816471.508,831984.714,816493.5459999999,SCISTW,True
FWD7012804,42562,42562,FMH7010448,FMH7010737,225,0,Circular,10.46,9.38,19,832011.665,816289.2659999998,831996.5466,816301.5698,SCISTW,True
FWD7012808,42563,42563,FMH7010738,FMH7010502,225,0,Circular,8.18,6.19,20,831989.7718,816305.3645999999,831974.3362,816318.4338,SCISTW,True
FWD7012812,42564,42564,FMH7010634,FMH7010740,500,0,Circular,44.53,44.12,28,832233.858,816220.0259999998,832206.234,816219.998,SCISTW,True
FWD7028197,42565,42565,FMH7025374,FMH7025373,250,0,Circular,72.17,69.95,11,841981.942,813481.425,841989.223,813489.8639999998,SCISTW,True
FWD7028200,42566,42566,FMH7025376,FMH7025377,300,0,Circular,24.48,22.94,11,842190.354,813769.059,842201.6219999999,813770.937,SCISTW,True
FWD7028203,42567,42567,FMH7025380,FMH7025382,450,0,Circular,28.97,26.65,31,842139.354,813616.118,842168.6219999999,813625.8739999998,SCISTW,True
FWD7024629,42568,42568,FMH7022571,FMH7022570,300,0,Circular,140.84,140.65,8,831864.9969999999,813884.605,831857.74,813886.6629999998,SCISTW,True
FWD7024635,42569,42569,FMH7022574,FMH7022575,225,0,Circular,171.54,167.36,42,832089.278,813982.36,832077.988,813941.5949999999,SCISTW,True
FWD7027386,42570,42570,FMH7024827,FMH7058600,150,0,Circular,3.8966040807637383,3.8712358122780945,2,833554.882,816209.081,833556.214,816211.128,SCISTW,True
FWD7027769,42571,42571,FGJ7003615,FMH7024911,150,0,Circular,3.0,2.18,1,833676.2021,816263.9773,833676.0257,816263.3638,SCISTW,True
FWD7027776,42572,42572,FGJ7003619,FMH7024935,150,0,Circular,3.0,1.87,0,833671.332,816294.865,833671.174,816295.035,SCISTW,True
FWD7027848,42573,42573,FGJ7003661,FMH7024955,150,0,Circular,3.0,2.28,1,833580.62,816344.806,833580.988,816345.5409999999,SCISTW,True
FWD7024598,42574,42574,FMH7022546,FMH7022545,225,0,Circular,137.1,137.07,3,831719.5309999998,814199.1239999998,831721.255,814201.395,SCISTW,True
FWD7024561,42575,42575,FMH7022511,FMH7022510,150,0,Circular,72.57972084408458,67.91111166236617,21,831169.123,813916.2219999998,831150.9749999999,813926.794,SCISTW,True
FWD7024565,42576,42576,FMH7022516,FMH7022517,300,0,Circular,80.62999999999998,80.59,10,831225.4649999999,813978.638,831224.4179999998,813968.246,SCISTW,True
FWD7024568,42577,42577,FMH7022519,FMH7022521,300,0,Circular,80.54,80.28,5,831211.625,813937.655,831209.758,813932.486,SCISTW,True
FWD7013015,42579,42579,FMH7010890,FMH7010891,150,0,Circular,38.45,38.3,5,832519.0,816272.4279999998,832519.0,816277.5729999999,SCISTW,True
FWD7013292,42580,42580,FLH7001494,FMH7011168,150,0,Circular,29.2000008,23.26,1,832433.6709999999,816301.1949999998,832433.344,816300.032,SCISTW,True
FWD7013223,42581,42581,FMH7011094,FMH7011096,225,0,Circular,3.05,3.0,8,832369.54,816466.8079999998,832361.251,816465.507,SCISTW,True
FWD7013237,42584,42584,FMH7011107,FMH7011108,150,0,Circular,5.27,4.92,3,832347.6069999998,816431.6189999998,832344.3939999999,816430.993,SCISTW,True
FWD7013252,42585,42585,FMH7011122,FMH7049320,500,0,Circular,2.49,2.47,6,832317.859,816469.746,832316.3499999999,816475.3249999998,SCISTW,True
FWD7015223,42586,42586,FMH7012702,FMH7030903,150,0,Circular,85.27889390062056,83.73,22,837521.6219999999,813895.983,837499.354,813895.0159999998,SCISTW,True
FWD7016164,42587,42587,FMH7013341,FMH7013340,150,0,Circular,4.18,4.02,5,837769.331,815487.1949999998,837773.65,815489.787,SCISTW,True
FWD7013373,42588,42588,FMH7010965,FMH7010966,150,0,Circular,6.37,6.67,15,832609.5529999998,816478.9708999998,832594.3499999999,816480.424,SCISTW,True
FWD7013450,42589,42589,FMH7011098,FMH7010746,225,0,Circular,2.46,2.02,7,832350.9399999998,816498.4229999998,832349.9329999998,816505.4669999998,SCISTW,True
FWD7013603,42590,42590,FMH7011306,FMH7011307,300,0,Circular,1.96,1.91,5,836077.6727999998,815402.4693,836072.4118999998,815401.821,SCISTW,True
FWD7013607,42591,42591,FMH7011310,FMH7011311,400,0,Circular,1.37,1.25,42,836055.9529999999,815429.425,836051.322,815471.067,SCISTW,True
FWD7013612,42592,42592,FMH7011316,FMH7011317,225,0,Circular,1.31,1.3,7,836058.463,815470.713,836053.3279999999,815475.726,SCISTW,True
FWD7013632,42594,42594,FMH7011336,FMH7047401,150,0,Circular,2.25,2.07,4,836057.574,815576.964,836053.126,815576.4449999998,SCISTW,True
FWD7013656,42595,42595,FMH7011358,FMH7051632,500,0,Circular,1.12,1.0685714285714287,18,836042.959,815442.4259999999,836041.211,815460.518,SCISTW,True
FWD7014047,42596,42596,FMH7011660,FMH7011379,500,0,Circular,1.1,1.06,22,836035.503,815509.0949999999,836033.042,815530.632,SCISTW,True
FWD7015133,42597,42597,FGJ7035626,FMH7012980,150,0,Circular,170.65,170.66,1,837831.191,814339.382,837831.831,814340.67,SCISTW,True
FWD7015141,42598,42598,FMH7012641,FMH7012640,150,0,Circular,162.1999969,161.92275305993874,31,837859.0699999998,814239.561,837831.354,814252.831,SCISTW,True
FWD7015139,42599,42599,FMH7012639,FMH7012638,150,0,Circular,161.49,161.0136476195545,35,837803.667,814266.184,837773.0849999998,814282.483,SCISTW,True
FWD7016310,42600,42600,FMH7013298,FGJ7001929,150,0,Circular,3.53,3.5157142857142856,5,837828.897,815560.157,837824.868,815557.664,SCISTW,True
FWD7016294,42601,42601,FGJ7001936,FGJ7001937,150,0,Circular,3.6951755093351664,3.6951755093351664,0,837870.0,815473.794,837870.13,815473.87,SCISTW,True
FWD7013846,42602,42602,FMH7011543,FMH7011544,300,0,Circular,2.05,1.97,36,836205.354,815523.0379999998,836241.5749999998,815526.954,SCISTW,True
FWD7017697,42603,42603,FMH7014480,FMH7014486,225,0,Circular,13.827320816152747,12.84071673538901,5,835484.881,815237.8129999998,835487.829,815241.895,SCISTW,True
FWD7017704,42604,42604,FMH7014486,FMH7014487,225,0,Circular,12.565229154394821,12.47,1,835488.481,815242.382,835489.196,815242.382,SCISTW,True
FWD7013856,42605,42605,FMH7011553,FSH7002344,300,0,Circular,2.01,1.82,4,836263.5309999998,815554.995,836259.3079999998,815554.449,SCISTW,True
FWD7013876,42607,42607,FMH7011575,FSH7002345,300,0,Circular,1.33,0.7,17,836249.121,815595.5899999999,836253.8789999998,815579.41,SCISTW,True
FWD7013691,42608,42608,FMH7011390,FGJ7001658,150,0,Circular,4.11,3.601131973078754,5,836333.735,815375.074,836329.714,815377.6269999999,SCISTW,True
FWD7013701,42609,42609,FMH7011400,FMH7011401,150,0,Circular,4.47,4.31,10,836342.915,815344.9869999998,836333.187,815341.685,SCISTW,True
FWD7013708,42610,42610,FMH7011407,FMH7011416,225,0,Circular,2.47,2.38,4,836316.73,815372.365,836314.652,815375.7979999998,SCISTW,True
FWD7013311,42611,42611,FMH7015263,FMH7058827,150,0,Circular,17.59,17.48762798846232,2,832481.606,816404.0,832483.944,816404.039,SCISTW,True
FWD7013239,42612,42612,FLH7001982,FMH7011110,150,0,Circular,17.2999992,4.41,1,832328.18,816426.311,832328.9649999999,816426.53,SCISTW,True
FWD7017930,42614,42614,FMH7014702,FMH7014701,300,0,Circular,57.33,57.19,1,835504.3029999998,815080.966,835504.8939999999,815081.93,SCISTW,True
FWD7017623,42615,42615,FMH7014448,FMH7014449,150,0,Circular,7.51,7.02,4,835594.1659999999,815174.2489999998,835596.905,815177.067,SCISTW,True
FWD7017151,42617,42617,FGJ7034703,FMH7013917,0,0,Circular,20.3999996,2.65,3,835681.162,815339.748,835679.664,815337.625,SCISTW,True
FWD7017155,42618,42618,FLH7008960,FMH7014057,225,0,Circular,3.5999999,2.72,1,835697.366,815330.4499999998,835697.3469999998,815329.871,SCISTW,True
FWD7016900,42619,42619,FMH7014052,FMH7013917,225,0,Circular,2.5,2.46,2,835677.4259999999,815338.41,835678.932,815337.459,SCISTW,True
FWD7014927,42620,42620,FMH7012400,FMH7028251,300,0,Circular,110.84,107.78,23,837516.6219999999,814440.099,837494.354,814445.908,SCISTW,True
FWD7017119,42621,42621,FMH7048137,FMH7048138,225,0,Circular,2.71,2.68,1,835983.355,815392.0699999998,835984.093,815392.1659999999,SCISTW,True
FWD7017117,42622,42622,FGJ7001981,FGJ7001982,150,0,Circular,2.6880326521923097,2.6880326521923097,0,835960.0429999998,815389.1709999999,835959.779,815389.1409999998,SCISTW,True
FWD7017058,42623,42623,FGJ7034624,FMH7013775,225,0,Circular,2.86,2.33,2,835937.9449999998,815389.405,835937.2149999999,815387.2169999998,SCISTW,True
FWD7011975,42627,42627,FMH7010012,FMH7010011,225,0,Circular,5.6999998,2.373395919236262,5,837497.5779999999,815529.0699999998,837492.354,815529.941,SCISTW,True
FWD7012502,42628,42628,FMH7010554,FMH7010555,150,0,Circular,2.58,2.065,2,832157.8959999998,816440.415,832157.395,816442.4819999998,SCISTW,True
FWD7012505,42629,42629,FLH7001465,FMH7010558,150,0,Circular,11.8000002,1.99,5,832131.479,816456.7979999998,832133.809,816452.382,SCISTW,True
FWD7012508,42630,42630,FLH7001469,FMH7010560,100,0,Circular,11.8000002,3.49,4,832136.658,816346.257,832133.3419999998,816348.7439999998,SCISTW,True
FWD7012513,42631,42631,FMH7010574,FMH7010575,100,0,Circular,4.41,4.14,6,832102.4109999998,816358.883,832108.589,816357.1169999999,SCISTW,True
FWD7012517,42632,42632,FMH7010578,FMH7010579,100,0,Circular,5.3000002,3.88,10,832119.961,816340.4259999999,832119.0649999998,816350.292,SCISTW,True
FWD7013706,42633,42633,FMH7011405,FMH7011406,150,0,Circular,2.88,2.77,7,836289.393,815358.1679999998,836295.591,815361.1239999998,SCISTW,True
FWD7013711,42634,42634,FMH7011410,FMH7011411,450,0,Circular,1.47,1.12,26,836305.6239999998,815402.2169999998,836294.7879999998,815425.457,SCISTW,True
FWD7012890,42635,42635,FMH7010816,FMH7010817,225,0,Circular,2.98,2.8,6,832582.971,816553.7574999998,832576.8796,816554.5472999999,SCISTW,True
FWD7013726,42636,42636,FMH7011425,FMH7055922,225,0,Circular,2.65,2.36,9,836313.9209999999,815435.387,836305.77,815430.7879999998,SCISTW,True
FWD7013731,42637,42637,FMH7011431,FMH7058781,150,0,Circular,3.58,3.556697959618131,3,836252.0779999999,815367.799,836249.687,815366.667,SCISTW,True
FWD7013862,42638,42638,FMH7011558,FMH7011559,150,0,Circular,3.394551952881869,3.394551952881869,0,836141.346,815587.4,836141.736,815587.449,SCISTW,True
FWD7013868,42639,42639,FMH7011565,FGJ7011120,225,0,Circular,1.6421306087692384,2.093395919236262,1,836192.716,815593.079,836193.9719999998,815593.221,SCISTW,True
FWD7015180,42640,42640,FMH7012622,FMH7048220,150,0,Circular,155.59,152.81473134526894,19,837729.844,814384.344,837719.991,814400.905,SCISTW,True
FWD7015129,42641,42641,FLH7001740,FMH7012636,150,0,Circular,164.8000031,160.5,3,837757.189,814300.758,837754.204,814299.4919999999,SCISTW,True
FWD7015138,42642,42642,FMH7012638,FMH7012636,150,0,Circular,160.84025170031822,160.5,25,837772.498,814282.973,837754.003,814299.0649999998,SCISTW,True
FWD7016177,42643,42643,FMH7013352,FMH7013402,225,0,Circular,3.49,3.4781759641050054,4,837848.3279999999,815497.1899999998,837851.534,815499.0579999998,SCISTW,True
